from_id to_id,edge_weight
1204385785 3349687219,0.013889907926291013 1204385801,0.013950471954803688
1204385786 1204385827,0.01383781917467283 1204385871,0.0172367111493808
1204385787 1204385782,0.013223681459445812 1204385833,0.010100960137044876
1204385788 1204385869,0.014443117230974323 1204385921,0.005228505372886198
1417377789 1341282260,0.07658224669400777 6379654684,0.28946627814279163
1204385790 1204385781,0.005756221237767277 1204385920,0.008799431123514608
1199798274 1199798299,0.023844137826494523 1199798448,0.019880990713241276
1204385795 1204385901,0.008300926093776214 1204385936,0.006730060573869334
3116464132 1444939907,0.0057623893078268245 3188121699,0.01688403562854782
1204385798 1204385906,0.005878731095638287 1204385948,0.007241398562408235
1199798278 1199798253,0.018272288690015723 1199798377,0.02572774426675912
1204385800 1204385905,0.0167989567064163 1204385861,0.00908979277057818
1204385801 1204385785,0.013950471954803688 1204385872,0.057736701307110304
1199798282 1232393991,0.019709012808312776 1232373375,0.08683826102867279
5703038987 419047023,0.011572478175264685 5703038988,0.01712173062366431
5703038988 5703038987,0.01712173062366431 419047063,0.016383303818540508
1204385799 1204385921,0.010116812827615129 1204385934,0.010462252380976464
1204385804 1204385805,0.013259364310767368 1204385851,0.011753783278316972
1204385805 1204385804,0.013259364310767368 1204385769,0.023411068602308537
5703038985 5703038986,0.00624280909518373 419047072,0.008985693026792767
1204385807 1204385833,0.004107960780419854 1204385827,0.012040465347784069
1204385808 1175242297,0.010995473012011479 1204385814,0.015484309959005202
5703038989 419047023,0.023319253854702852 419047063,0.028635561608083785 419047072,0.030342347782503068
1204385811 1204385780,0.010404655362384054 1204385886,0.009598774917841564
1204385812 1204385773,0.022383883605313553 1244293476,0.01607421943940379 1204385876,0.02332847996029111 1204385968,0.11334408786172843
1199798293 1199798304,0.028829771886947974 1199798293,0.05111652207902088
1204385814 1204385808,0.015484309959005202 1204385868,0.015933951892313575
1204385813 1175242332,0.0069807993045113165 1204385776,0.010568278366132186
1204385816 3163374831,0.01968322055794203 1204385875,0.02538775207060322
1204385818 1204385920,0.021411259732585706 1204385826,0.010627090920101133
1204385817 1204385882,0.013563486814701774 1204385876,0.02925556917558276
1199798299 1199798274,0.023844137826494523 1199798301,0.019566458117583375
1204385821 1204385851,0.0155416016172963 1204385890,0.012760849532911803
1204385820 419038307,0.0441107254843783 1204390752,0.17259707437659233 1204385873,0.021725781035504
1199798301 1199798299,0.019566458117583375 1199798304,0.017170082925334323
1204385822 1204385837,0.05356280252807141 1204385906,0.010916567434590206
1204385819 1204385841,0.007006079142618824 1204385829,0.01156953974090416
1199798304 1199798301,0.017170082925334323 1199798293,0.028829771886947974
1204385823 1204385961,0.05296848361451783 1204385896,0.013358087134538132
1204385827 1204385786,0.01383781917467283 1204385807,0.012040465347784069
1199798308 1199798418,0.01946969813880458 1199798377,0.015504794147021673
1204385830 1204385910,0.007830759498598905 1204385935,0.039723297053969576
1204385828 1204385964,0.0237927476539924 1204385936,0.008247909114185223
1204385832 1204385843,0.06290163520127287 1204385899,0.014706274301988712
1204385833 1204385807,0.004107960780419854 1204385787,0.010100960137044876 1204385862,0.2675174530022374
1204385829 3163374855,0.007460213300946467 1204385819,0.01156953974090416
1204385826 1204385818,0.010627090920101133 1204385912,0.024356986557115254
1204385835 1204385781,0.025519718361145263 1204385765,0.014549348679212246
1204385837 1204385822,0.05356280252807141 1204385950,0.002484161506617952
1204385838 1204385886,0.23339717471182883 1204385900,0.009187764006534292
1204385839 1204385780,0.017445096054326908 1204385950,0.024052038097376462
1204385841 1204385819,0.007006079142618824 1204385852,0.008822124110416888 1204385856,0.01093867353182101
1204385843 1204385832,0.06290163520127287 1204385882,0.10767194945397464
1199798323 1199798259,0.020588133690437157 1199798470,0.032789367552364675
1204385844 1204385934,0.011764101067474287 1204385884,0.009201085640542821
1204385848 4358970434,0.020047357293971155 1204385881,0.2260050381279095
1204385849 1204385908,0.022943182664530815 1204385966,0.008270840573252268
2360047674 2359994700,0.048651511469847454 419084426,0.07850061666201107 2360047647,0.02002670334785539
1204385851 1204385821,0.0155416016172963 1204385804,0.011753783278316972
1204385852 1204385841,0.008822124110416888 1204385926,0.017309166727345164
1204385853 1204385762,0.014758219558350624 1204385945,0.018212886338699785
1204385854 1204385861,0.03394477837681122 1204385859,0.03113318334124495
1204385855 1204385782,0.03877540906718331 1204385872,0.005224942626518453
1204385856 1204385764,0.011344423153022025 1204385841,0.01093867353182101
1204385858 1204385864,0.01720135108134188 1204385892,0.014589456925464362
1204385859 1244293512,0.010455153837243198 1204385854,0.03113318334124495
1199798340 1199798374,0.010905813302231362 1199798418,0.019319868173359248
1204385861 1204385854,0.03394477837681122 1204385800,0.00908979277057818
1204385862 1204385833,0.2675174530022374 6418947218,0.011869032131795429 1204385947,0.059582205627905296
1199798343 1199798346,0.030321093553878235 1199798396,0.03584603063559938
1204385863 1204385892,0.01848679695031967 1204385944,0.015298541724772177
1204385864 1204385858,0.01720135108134188 1186480706,0.024693935500769593 1244293514,0.01575529072622949
1204385865 3349687220,0.028695870879860013 1204385873,0.013421708109861307
1199798344 1199798394,0.02102931114762631 1199798346,0.02030928637255396
1204385867 1204385909,0.20079306312144277 1204385935,0.013462789660229055
1204385869 1204385788,0.014443117230974323 1204385896,0.0049348092673873615
1204385868 1204385814,0.015933951892313575 1204385914,0.01838523139375727
1199798346 1199798343,0.030321093553878235 1199798344,0.02030928637255396
1204385871 1204385783,0.01392293472394916 1204385786,0.0172367111493808
1204385872 1204385855,0.005224942626518453 1204385801,0.057736701307110304 1204385881,0.01686388042968625
1204385873 1204385865,0.013421708109861307 1204385820,0.021725781035504
1204385875 1204385816,0.02538775207060322 1204385960,0.01876326871821604 1186480726,0.009146724314783035
1204385876 1204385812,0.02332847996029111 1204385817,0.02925556917558276
1204385879 1204385766,0.004342736414667306 1204385932,0.00960459214853769
1204385880 1204385948,0.008130603296173107 1204385882,0.011788437143779196
1204385881 1204385848,0.2260050381279095 1204385872,0.01686388042968625
1204385882 1204385817,0.013563486814701774 1204385843,0.10767194945397464 1204385880,0.011788437143779196
1199798362 1199798246,0.029453391950412376 1199798489,0.03125752995476466
1204385884 1204385844,0.009201085640542821 1204385901,0.010608949073392887
1204385886 1204385838,0.23339717471182883 1204385811,0.009598774917841564
1199798366 1199798493,0.0915316285073103 1199798373,0.020162143937558868
1204385888 1204385932,0.00900089431462153 1204385914,0.012188689796211674
1204385890 1204385821,0.012760849532911803 1204385930,0.01439819672299273
2360047715 2360047841,0.009026072708426331 2360047760,0.016741249094455533
1204385892 1204385863,0.01848679695031967 1204385858,0.014589456925464362
1199798372 1199798396,0.024337230242448354 1215933763,0.08294694671858771
1199798373 1199798366,0.020162143937558868 1199798414,0.010769880314809932
1204385895 1204385944,0.007967068506871566 1204385942,0.0076372833868190455
1204385896 1204385869,0.0049348092673873615 1204385823,0.013358087134538132 1204385949,0.011589936463066308
1234270311 1204468415,0.03331063486933441 1204468789,0.08442776755935588
1199798374 1199798340,0.010905813302231362 1199798431,0.01816709793246954
1204385899 1204385766,0.004535206004634689 1204385832,0.014706274301988712 1204385910,0.006825809620614126
1199798377 1199798278,0.02572774426675912 1199798308,0.015504794147021673
1204385901 1204385795,0.008300926093776214 1204385884,0.010608949073392887
1204385900 1204385838,0.009187764006534292 1204385904,0.013620666009205995
1204385903 1204385907,0.0494729760474873 1204385960,0.021081796017347738
1204385904 6418947218,0.040850508899263394 1204385900,0.013620666009205995 1204385935,0.0728823109412476
1204385905 1204385800,0.0167989567064163 1186480561,0.02874951335255227
1204385906 1204385798,0.005878731095638287 1204385822,0.010916567434590206
1204385907 1204385903,0.0494729760474873 1186480469,0.012410043491400765 1204385942,0.01175290033824938
4395071604 419058641,0.057280404749282726 419058733,0.006218993406955494
1204385908 1204385849,0.022943182664530815 2272063496,0.02179664434549133
4395071606 419058312,0.023075703769264298 419058267,0.010884853403479104
1204385909 1204385867,0.20079306312144277 1204385950,0.028407281295260205
1204385910 1204385830,0.007830759498598905 1204385899,0.006825809620614126
1204385912 1204385826,0.024356986557115254 1204385949,0.017113464547341386
1199798394 1199798344,0.02102931114762631 1199798246,0.020172364835710856
1204385914 1204385868,0.01838523139375727 1204385888,0.012188689796211674
1199798396 1199798372,0.024337230242448354 1199798343,0.03584603063559938
1199798398 419038786,0.16036459092600977 419039075,0.06280423711371509 419039302,0.15024152605090169 1199798398,0.041450621816245564
1204385921 1204385799,0.010116812827615129 1204385788,0.005228505372886198
1204385920 1204385818,0.021411259732585706 1204385790,0.008799431123514608
1204385926 1204385852,0.017309166727345164 1204385773,0.020568576170976974
1204385930 1204385765,0.01025455508954112 1204385890,0.01439819672299273
1204385932 1204385888,0.00900089431462153 1204385879,0.00960459214853769
1199798414 1199798373,0.010769880314809932 1199798470,0.02247955623019018
1204385935 1204385904,0.0728823109412476 1204385867,0.013462789660229055 1204385830,0.039723297053969576
1204385936 1204385776,0.017089313689856816 1204385828,0.008247909114185223 1204385795,0.006730060573869334
1204385934 1204385844,0.011764101067474287 1204385799,0.010462252380976464
1199798418 1199798308,0.01946969813880458 1199798340,0.019319868173359248
1429698705 1275284453,0.04788388248725384 1519373137,0.02643724632827267
2360047760 2360047647,0.03936961207265188 2360047715,0.016741249094455533
1204385942 1204385907,0.01175290033824938 1204385895,0.0076372833868190455
1204385944 1204385895,0.007967068506871566 1204385863,0.015298541724772177
1204385945 1204385853,0.018212886338699785 3163374855,0.01058808650705529
1234270363 1204468503,0.1248251945550025 1204468415,0.008351477494418854
1199798427 1199798255,0.047721276794514364 1199798448,0.010967986802449831
1204385947 4358970434,0.006813156864907544 1204385862,0.059582205627905296 1204385966,0.05667757702005692
1204385948 1204385880,0.008130603296173107 1204385798,0.007241398562408235
1204385950 1204385837,0.002484161506617952 1204385909,0.028407281295260205 1204385839,0.024052038097376462
1199798431 1199798374,0.01816709793246954 1199798440,0.027173318260566414
1204385949 1204385896,0.011589936463066308 1204385912,0.017113464547341386
1199798440 1199798431,0.027173318260566414 1199798259,0.022853477232252874
1204385960 1204385875,0.01876326871821604 1204385903,0.021081796017347738
1204385961 1204385823,0.05296848361451783 1204385764,0.016088623588476875
1204385964 1204385828,0.0237927476539924 1204385775,0.02522392178411501
1204385966 419038285,0.081028098277857 1204385849,0.008270840573252268 1204385947,0.05667757702005692
1199798448 1199798427,0.010967986802449831 1199798274,0.019880990713241276
1204385968 1204385775,0.025332412682047115 1204385812,0.11334408786172843
1199798470 1199798323,0.032789367552364675 1199798414,0.02247955623019018
1199798489 1199798362,0.03125752995476466 1199798255,0.05777529757212946
1199798493 1199798366,0.0915316285073103 1218791406,0.041289767693577305
2360047837 419085019,0.05698410545701315 419085287,0.07129339670717788 2360047841,0.0741397892967142
2360047841 2360047715,0.009026072708426331 2360047837,0.0741397892967142
1234270452 1204468667,0.02086178614966157 1204468422,0.031212834998376824
2066446584 2066704027,0.012945961589655705 2066446644,0.040547826624283426
1234270468 1204468049,0.052080652529642016 1204468189,0.012288122888352659
1336899845 419075486,0.057613464052843295 6389528619,0.018726771648391233
1234270470 1204468114,0.03375086154278729 1204468503,0.023258678435399718
1234270492 1204467977,0.09680092286567986 1204468667,0.06822211405363322
2117957922 2117969203,0.00808144883514243 2117969166,0.012742785695959883
1700100392 1700101166,0.015440162679344895 1700101189,0.013928255048425736 3380608087,0.026231890228265806
1670347054 4061480897,0.018871431941453038 1670233924,0.10596042412260066
2066446643 2066446650,0.017223294207511196 2066446643,0.037089383210875106
2066446644 2066446234,0.03617886440327654 2066446584,0.040547826624283426
2117957943 419067576,0.004732300686248686 2117969203,0.02440045681580275
2117957944 3195189334,0.05245308405396222 419068514,0.005573723480870729
2066446650 2066446255,0.021440157079425336 2066446643,0.017223294207511196
994670908 2717072641,0.015172273949745928 2717072638,0.01325273692117916
1234270525 1204468559,0.05382840783387962 1234270620,0.0554274286979519
994670912 1658628841,0.0932699540475743 1658628881,0.0014082051163629978
